ID1_price_rolling_z_score,Hour,DayOfWeek,Month,action,reward,cumulative_reward
0.2815629977740065,17,5,8,1,0.0,-163.21688411739893
0.4431103225447774,18,5,8,1,0.0,-163.21688411739893
0.7592346245029173,19,5,8,1,0.0,-163.21688411739893
0.6467822803584944,20,5,8,2,65.88036294981988,-97.33652116757905
0.9096804962095236,21,5,8,0,-79.71469525752453,-177.05121642510358
1.3262015262640785,22,5,8,2,82.26791824034446,-94.78329818475912
0.5524958935272632,23,5,8,1,0.0,-94.78329818475912
0.6839078524689117,0,6,8,1,0.0,-94.78329818475912
0.500334531844316,1,6,8,0,-68.35579390219971,-163.13909208695884
0.4126073468511951,2,6,8,1,0.0,-163.13909208695884
0.4569185172113151,3,6,8,1,0.0,-163.13909208695884
0.2770588415988416,4,6,8,1,0.0,-163.13909208695884
0.3916840150248018,5,6,8,1,0.0,-163.13909208695884
0.4573962659120802,6,6,8,1,0.0,-163.13909208695884
0.4999540624979086,7,6,8,1,0.0,-163.13909208695884
0.2789556725621753,8,6,8,1,0.0,-163.13909208695884
-0.0828442283079146,9,6,8,1,0.0,-163.13909208695884
-0.1841939749363849,10,6,8,1,0.0,-163.13909208695884
-1.964606704951292,11,6,8,1,0.0,-163.13909208695884
-1.7739339965961618,12,6,8,1,0.0,-163.13909208695884
-2.408847762634131,13,6,8,1,0.0,-163.13909208695884
-2.0605390677758164,14,6,8,1,0.0,-163.13909208695884
-1.7412872569230882,15,6,8,1,0.0,-163.13909208695884
0.4597195895236087,16,6,8,1,0.0,-163.13909208695884
-0.0362135608750931,17,6,8,1,0.0,-163.13909208695884
0.6992316474775737,18,6,8,1,0.0,-163.13909208695884
0.7145716029799808,19,6,8,1,0.0,-163.13909208695884
0.9501727227449402,20,6,8,2,73.94606834984535,-89.19302373711349
1.2165960730760148,21,6,8,0,-91.09889483413069,-180.2919185712442
1.1323787391693934,22,6,8,2,79.43894464555783,-100.85297392568637
0.6348128524018759,23,6,8,1,0.0,-100.85297392568637
1.071443309177432,0,0,8,1,0.0,-100.85297392568637
0.6462281268069336,1,0,8,1,0.0,-100.85297392568637
0.312338977309623,2,0,8,0,-65.16189346542964,-166.014867391116
0.2027213235689098,3,0,8,1,0.0,-166.014867391116
0.3323584170400119,4,0,8,1,0.0,-166.014867391116
0.3714371535638138,5,0,8,1,0.0,-166.014867391116
1.1158277622471762,6,0,8,1,0.0,-166.014867391116
1.141662826964648,7,0,8,1,0.0,-166.014867391116
1.1498076278610243,8,0,8,1,0.0,-166.014867391116
0.5636580067540535,9,0,8,1,0.0,-166.014867391116
0.8458765291232953,10,0,8,1,0.0,-166.014867391116
0.2535743674687827,11,0,8,1,0.0,-166.014867391116
-0.0855367500753791,12,0,8,1,0.0,-166.014867391116
-0.4432089049133417,13,0,8,1,0.0,-166.014867391116
-0.4440582843178007,14,0,8,1,0.0,-166.014867391116
-0.1606566205401932,15,0,8,1,0.0,-166.014867391116
-0.0298039558743839,16,0,8,1,0.0,-166.014867391116
-0.3062403912360971,17,0,8,1,0.0,-166.014867391116
4.556996727892268,18,0,8,1,0.0,-166.014867391116
